Iteration,Payee1_ns,Bank1_ns,Payee2_ns,Bank2_ns,Payee3_ns,Bank3_ns
5039,2740820,6793595,655842,712629,794155,4887787
5040,2814367,6797735,703494,697386,799185,5023947
5041,2791620,7070010,681644,691855,825312,4940622
5042,2809620,6837759,682886,682342,781664,5236461
5043,2879191,6847105,682424,716394,789873,5238811
5044,2810918,6936740,702456,815004,776273,4994885
5045,2816438,7091632,768450,699937,789050,8809888
5046,3100926,6855129,698813,726370,807484,6528179
5047,2803140,6975372,705932,702985,801300,5493143
5048,2816886,6798198,686519,717316,801224,5421284
5049,2828787,6853607,685488,692431,793448,5409477
5050,2852040,7049628,687746,714033,854048,7878097
5051,3108239,6989595,686127,776320,809455,7440819
5052,3167845,6867445,687156,709718,816101,5657559
5053,2791092,6912127,688555,722864,788177,6017762
5054,2832252,6872050,666170,742831,814976,5538532
5055,2859836,6748299,659433,689646,782568,5432484
5056,2965840,7096069,723367,810450,800095,5940841
5057,2792808,6912984,697501,718362,795310,5502297
5058,3810324,6992317,710466,702528,806725,5862371
5059,2911104,6995763,687172,694754,801601,5724165
5060,2833237,6805713,694506,702742,795777,5411398
5061,2810654,7274085,959181,954132,1181526,5600975
5062,3052842,7249726,695839,701808,780619,5784436
5063,2838272,6986953,700417,718679,811813,5399219
5064,2773727,6944004,701443,728165,781943,5446337
5065,2804855,6973636,696002,702429,770851,5457975
5066,3226116,6597371,638224,654438,782239,5268102
5067,2621175,6395827,633284,652363,736333,4940017
5068,2793255,6757720,641164,667926,732173,5339433
5069,2762926,6543201,643617,661868,730932,5341182
5070,2604760,6397814,643145,657247,750018,5260277
5071,2778875,6466456,628046,648239,738744,5113945
5072,2672049,6570865,643605,670281,741187,5387454
5073,3555075,6535665,663303,667633,736240,5118417
5074,3312947,6644903,638028,670919,757557,5314365
5075,2719679,6618840,654048,675247,774686,5310249
5076,2635841,6404924,689628,678139,756705,5203739
5077,2755493,6501702,634979,658186,753769,5233356
5078,2673877,6739434,660637,659785,802194,5290103
5079,2655281,6577215,649951,765221,750188,5385451
5080,2678076,6553983,659947,653971,740394,5115540
5081,2649316,6405488,652775,648800,745935,5091714
5082,2694022,6706970,648635,668349,764570,5598500
5083,3670418,6466531,646591,661003,746816,5309426
5084,2746048,6459404,645478,668640,748157,5070805
5085,2668899,6408132,646843,657914,758341,4981302
5086,2708861,6423137,629121,657806,746743,4803393
5087,2680097,6603408,663898,661123,740970,5078219
5088,2626795,6446402,650245,656158,743860,5219448
5089,2650370,6460420,666650,695451,740425,4786885
5090,2653170,6540563,644298,659734,746570,5191790
5091,2596830,6366561,648650,676817,735307,5160477
5092,3541953,6338100,661534,691733,742377,4963811
5093,2658449,6414536,632509,677599,735028,5194817
5094,2682647,6853087,635887,645774,742416,4846469
5095,2667905,6428295,638533,658207,758396,4975457
5096,2998587,6493583,627705,653039,735143,4886593
5097,2606858,6361672,645653,666840,724835,4861302
5098,2904364,6738030,647168,675443,765536,5666645
5099,4214649,7383608,654074,655219,755932,5852364
5100,2638462,6539361,641155,657850,725466,5268638
5101,2699839,6461128,681753,655107,761637,4876924
5102,2622471,6465900,653268,655490,751980,7164974
5103,2740773,6411241,634696,650629,749039,5138488
5104,2602255,6449812,626218,647350,762594,4876882
5105,2637386,7017892,663736,658191,743209,4989500
5106,2721650,7654402,646407,646210,725774,4984127
5107,2814896,6696904,630760,685715,746719,5020803
5108,2885204,6476016,638580,668867,752487,5309384
5109,2656034,6415692,676229,665266,741207,5015441
5110,2779382,6393964,632110,650692,749325,5047297
5111,3553712,6421801,625594,659391,733106,5073437
5112,2615642,6467983,649385,660051,754273,5182656
5113,2751058,6543537,658712,649012,746483,5094604
5114,2612790,6564507,646976,660225,759315,5723372
5115,2675052,6441170,630171,645453,751172,5316614
5116,2603986,6517006,648850,658599,738641,5157802
5117,2826344,6401135,645013,664742,740242,5306338
5118,2717003,6460979,618390,648510,753071,5038892
5119,2623782,6439320,645194,673846,774546,5096054
5120,2655057,6414539,641358,678885,800452,5020592
5121,2651343,6451796,642114,656637,743966,5139277
5122,2838358,6368207,639431,654756,790855,5398688
5123,2635344,6432626,638385,651037,751084,5175076
5124,2623190,6885858,648702,648880,742201,4960017
5125,2722697,6437700,643403,670354,756485,5297920
5126,2660641,6473904,665906,665413,760535,5061592
5127,2682057,6480639,644500,663116,742459,5053581
5128,2594959,6274310,646140,648264,737378,4954497
5129,2634235,6344207,638184,653171,767598,5027337
5130,2644498,6457079,682507,695948,748634,6038776
5131,2608125,6468268,650265,664081,747588,5284313
5132,2648681,6597014,633092,666399,748573,5045811
5133,2637797,6388912,655628,649003,772020,4911377
5134,2653257,6732629,645605,657598,744158,4945978
5135,2632426,6386423,642973,649658,750236,4821442
5136,2584210,6386034,637998,658816,762872,5226664
5137,2821155,6424887,639025,660336,746027,5103701
5138,2815470,6443714,663045,696881,733610,5047733
5139,2916615,6524792,624909,652501,742405,4971363
5140,2792095,6474594,635654,667436,738754,4950321
5141,2657056,6567711,688565,678354,758372,5451982
5142,2613835,7135447,645598,653129,740340,5582642
5143,2650781,6694049,637922,660239,745407,5428031
5144,3237123,6999888,645858,660653,758595,5794852
5145,2923566,6356687,633513,753211,760650,5888875
5146,2730705,6463393,643791,670585,743410,6384923
5147,2618980,6380592,633057,653257,790272,5496433
5148,2632366,6403435,643747,693891,755982,5238535
5149,2642473,6447529,662115,662752,736983,5268712
5150,2663827,6418712,650368,645655,744886,5430998
5151,2748604,6585279,662120,668886,743111,5053578
5152,2596843,6636153,654225,659730,744247,5267636
5153,2634116,6604239,645977,659090,739569,5116188
5154,2656777,6505045,641964,697268,785477,8027663
5155,2606848,6404447,644661,651261,747834,5055276
5156,2818205,6478686,650083,644075,737831,5263144
5157,2622442,6677969,651493,655049,761817,5493667
5158,2930773,6354777,648331,661361,735933,5574255
5159,2748583,6670489,653586,704127,753941,5711458
5160,2699461,6428261,640849,671413,742656,5153642
5161,2649489,6383722,629168,656253,746109,4914542
5162,2622353,6447350,628860,651860,752474,4996996
5163,2646133,6425782,653853,673198,767872,5133067
5164,2657638,6510449,639049,647254,743046,4936521
5165,2637212,6359964,623733,639225,747388,5038972
5166,2691197,6378495,636425,726134,756275,4957036
5167,2755199,6386616,762171,687357,748780,5208942
5168,2800022,6799345,719740,702792,740633,5447129
5169,2665517,6452222,640598,664761,748179,5175649
5170,2614129,6614379,628793,649969,734837,4830504
5171,2593133,6853394,648427,664781,741874,5078996
5172,2808576,6584429,667485,671971,747829,4828101
5173,2614142,6412131,657426,649214,744139,5046475
5174,2659584,6586239,667868,656868,727762,4930194
5175,2591437,6754738,642897,638417,741868,5007613
5176,2578426,6502535,639919,662524,746892,5217398
5177,2744768,6397976,640679,664311,772914,5038189
5178,2618769,6661589,632310,673644,948329,5028664
5179,2623032,6477350,642315,658967,744001,4830330
5180,2720151,6714477,667709,657079,756746,4946676
5181,2704957,6421151,636848,648092,729502,4749337
5182,2650379,6636638,662076,662211,753912,4801006
5183,2592799,6440941,641243,655455,743186,6961923
5184,2631356,6400175,643145,666138,768271,4941957
5185,2692141,6385788,662328,679607,729472,4954715
5186,2920757,6469997,634414,651152,748405,5039176
5187,2691614,6524982,647166,638643,804232,4885988
5188,2673301,6334054,633709,658949,766750,5018986
5189,2624397,6666955,659834,673789,752431,5449514
5190,2595845,6558572,652062,665536,744989,4994554
5191,2690768,6409659,640957,660437,747069,4910842
5192,2672801,6488780,643977,649073,739139,4753968
5193,2609986,6460643,686546,647823,754090,7236365
5194,2701732,6459335,666388,657307,742435,4963425
5195,2597884,6500520,640680,660875,743005,5220836
5196,2687136,6427795,628694,657731,734966,4782566
5197,2660361,6417635,629509,650567,743764,4879895
5198,2645892,6500459,623824,638667,782571,4976370
5199,2635998,6471143,654855,702933,764809,4967072
5200,2658659,6487350,638246,644582,730198,5236142
5201,2674702,6380303,646312,658657,737579,5070396
5202,2689010,6452243,636763,649825,745491,4763206
5203,2636465,6638557,645921,647674,730198,5022086
5204,2624322,6449240,671625,660692,744980,4866633
5205,2667813,6660125,647789,658037,746590,5055681
5206,2671273,6566094,648906,652453,738931,4826547
5207,2640078,6456878,632306,655282,763089,4980630
5208,2630295,6411705,638092,683275,745146,4954782
5209,2679928,6409249,640178,655192,750715,5133883
5210,2650602,6416421,631674,654689,715873,5076805
5211,2675010,6689853,653577,672582,736468,4881617
5212,2643355,6559880,645793,661130,751830,5708756
5213,2741819,6929624,640515,667125,737637,5094088
5214,2619335,6975486,801898,688601,847618,4975618
5215,2655580,7206445,652638,668649,733635,5156306
5216,2726957,6675386,648241,680028,740710,4972789
5217,2611988,6782937,669031,733986,735124,6403904
5218,2764750,6790042,656535,656829,745176,4971082
5219,2837443,6466909,658855,660499,775507,5301586
5220,2654774,6533299,655461,701321,757427,5035531
5221,3604802,6422182,632460,674630,749496,5704600
5222,2881374,6428606,642098,673270,756210,5289575
5223,2841201,6440977,708899,702809,927117,5202980
5224,2767065,6458345,645557,856920,731036,5251720
5225,2776469,6455798,741973,686606,780835,5060061
5226,2685553,6579093,663850,673828,750584,5096318
5227,2655518,6726159,668941,679024,764550,5009640
5228,2661655,6404406,658268,701652,754128,4918507
5229,2645709,6625622,725672,670342,754628,4954132
5230,2666812,6408467,653538,650251,767997,5003847
5231,2742473,6451756,670848,665798,747511,5105078
5232,2641430,6748359,660245,658483,750154,5188435
5233,2621491,6579626,648329,661741,753382,8168978
5234,2665382,6479576,662855,664712,737107,4934818
5235,2758428,6418959,639760,642559,752440,4799800
5236,2624352,6438844,630796,665766,749209,4677587
5237,2721648,6935800,649748,661956,746312,8433219
5238,2606384,6353126,646218,660109,754636,4909181
5239,2594028,6593438,650249,660692,732702,4708016
5240,2674892,6350829,645567,680918,737540,4555931
5241,2616352,6369235,639672,649126,741677,4973525
5242,2615267,6426704,636798,652266,838281,4875956
5243,2659876,6365099,665519,660961,732753,5096879
5244,2641404,6458577,631192,644769,743690,4827880
5245,2722810,6478442,641006,662316,739377,4863105
5246,2667374,6516923,642118,653082,731706,4751196
5247,2598332,6848012,632221,658573,732076,5033361
5248,2657262,6403944,655586,654239,744834,5052785
5249,2730653,6434613,623024,656436,728033,4897895
5250,2665941,6386727,656736,654143,743667,4836802
5251,2768989,6509514,640514,657731,736368,5184119
5252,2639736,6387534,638815,658381,749946,5016125
5253,2633188,6379863,662761,653905,756485,4903614
5254,2637306,6443835,659907,694617,775037,5098844
5255,2597329,6468713,655784,673755,749957,4847225
5256,2634452,6395706,653077,661180,722800,4906553
5257,2595795,6438420,630164,655241,766627,5076522
5258,2648005,6408581,647795,658098,751568,4808243
5259,2687117,6694092,640487,671994,737210,4939747
5260,2647576,6498858,649226,654932,734679,4904275
5261,2666988,6371664,663227,666820,729646,7183833
5262,2652476,6394453,659648,680331,757515,5155529
5263,2629552,6752689,775836,669229,815945,4973359
5264,2699001,6487192,647132,650168,771782,4732915
5265,2720827,6858454,634020,649788,735942,5052000
5266,2624077,6835445,638448,680816,731421,4838238
5267,2675001,6758193,644474,659626,770561,4895942
5268,2673326,6531980,637654,675536,740878,5162581
5269,2807376,6719787,644952,658115,732022,5004594
5270,2733485,6398408,628858,644455,748301,5226241
5271,2671017,6486643,649057,691189,754239,4994829
5272,2852221,6483993,659050,652802,780165,5022141
5273,3250226,6937529,656376,657185,749516,5157800
5274,2884709,6436328,631076,655635,748150,5324122
5275,3372627,10670400,678742,656968,758698,7675315
5276,4383404,6457690,627324,652428,789113,6847832
5277,2651286,6500891,633593,656878,769036,5087642
5278,2594341,6441695,638402,647385,749530,5245120
5279,2677332,6486421,634404,674178,760356,6361716
5280,2728048,6434384,653680,661240,728255,6226847
5281,2598905,6490574,620896,650084,734555,5423015
5282,2792120,6438423,647294,665478,776685,5414827
5283,2632879,6374527,645796,655503,748201,6319922
5284,3234453,6526387,726263,719045,880918,5101281
5285,2656083,6620537,741763,752499,738657,5140048
5286,2628046,6616464,637981,649257,743205,5133218
5287,2685217,6596456,625868,654176,730195,4957843
5288,2636904,6431789,649953,653150,762182,5067213
5289,2619753,6372525,625150,677078,747317,4929306
5290,2675336,6486614,636943,652900,735857,4975851
5291,2683289,6754820,629646,648015,744066,5611852
5292,2722187,6654923,633913,701335,754188,4963158
5293,2603821,6585398,654201,668191,745083,5050265
5294,2631018,6907850,652801,674201,751712,5337914
5295,2696317,6742438,653555,647772,730741,5022146
5296,2642162,6485297,640212,668410,749872,5056119
5297,2662302,6385253,649546,647810,748639,4882978
5298,2802405,6436630,647107,651044,725189,4967467
5299,2686392,6593898,665575,668821,750420,5271090
5300,2645553,6601364,646109,672463,739782,5187484
5301,2638094,6431334,644286,738798,793708,4892970
5302,2903113,6452923,664303,701394,779525,4807873
5303,2936008,6448276,643427,659446,733036,5023682
5304,2636604,6379960,635858,659351,744876,5115901
5305,2678850,6551144,648499,661268,741110,5078395
5306,2655232,6673367,626068,688270,751926,5163683
5307,2628988,6425093,643157,654634,758812,4780523
5308,2617216,6548383,686744,686645,742348,5641774
5309,2614508,6399218,636728,646014,733039,5211680
5310,2776084,6439959,651498,681746,765398,5366708
5311,2620835,6459632,651540,738632,738927,5785702
5312,2657076,6485330,640871,649464,759517,5372367
5313,2654371,6513273,806399,693093,937343,5292472
5314,2662809,6517426,647803,673788,736573,5095384
5315,3384776,6492591,645812,664379,737948,5047707
5316,2727534,6638551,671428,662988,742551,4911505
5317,2620337,6469519,636944,672452,779513,4707820
5318,2647412,6374034,639880,653867,746992,5010805
5319,2675291,6381667,657061,656834,741673,5058453
5320,2603651,6530733,684369,703795,755284,4910729
5321,2628662,6581998,723393,698978,764985,5334277
5322,2639760,6480443,710591,659238,742806,4881234
5323,2623522,6629321,727996,665203,747394,4976461
5324,2649631,6511854,690735,643531,742704,4814606
5325,2693747,6592770,663592,669180,746456,4930750
5326,2625051,6695953,625310,620129,707566,4697317
5327,2549904,6583365,640870,619949,728219,8358114
5328,2556872,6072066,611945,634218,707861,5056504
5329,2598580,6075024,616042,706055,700825,4861975
5330,2540787,6115383,610646,623958,713648,4682165
5331,2503363,6225236,605052,618376,707224,7677207
5332,2533184,6119410,624098,637929,709346,4393332
5333,2577034,6105948,615674,639426,701117,4470587
5334,2774153,6087013,610408,623569,700344,4394005
5335,2531584,6137513,618712,616398,699999,4588240
5336,2530527,6257858,594755,625144,706734,4725541
5337,2554237,6137283,609854,618081,731208,4844616
5338,2516649,6116696,597779,620567,708604,7140666
5339,2533395,6467370,606565,627812,714359,4357686
5340,2482119,6165268,620643,624822,714713,4669481
5341,2475799,6213372,601596,614085,700267,4355703
5342,2488178,6275121,614856,623034,703049,4481182
5343,2473960,6490502,608260,611754,699479,4331825
5344,2431358,6067679,601805,616330,708077,4507244
5345,2531423,6063981,602966,625893,701242,4396050
5346,2561338,6174376,608627,614794,726088,4335058
5347,2505573,6152676,600934,618051,704496,4437338
5348,2542514,6144139,608259,637870,702298,4804752
5349,2685548,6193269,614571,654967,708097,4780682
5350,2532532,6307496,635198,723245,739700,4537912
5351,2479264,6212105,818315,636728,721446,4739475
5352,2517554,6503975,630295,648657,697337,4833888
5353,2535355,6753000,612580,646164,694609,4781577
5354,2495935,6299160,628717,623532,703572,4579859
5355,2509798,6340425,639242,630173,715460,4753246
5356,2529895,6236241,616663,624564,706436,4862359
5357,2510227,6222608,625968,631553,716711,4763611
5358,2479040,6284540,614187,625879,724657,4934640
