Iteration,Payee_ns,Bank_ns
9046,2662020,10356478
9047,2653515,10061619
9048,2621697,10018757
9049,2775198,10362038
9050,2716312,10012223
9051,2653262,10252969
9052,2663989,10210536
9053,2702588,10180750
9054,2665504,10246184
9055,2661084,10763831
9056,2663361,11698442
9057,2664124,10040564
9058,2781403,9992313
9059,2613239,10076495
9060,2742299,10403010
9061,2699895,10482889
9062,2658232,10469325
9063,2704399,9982179
9064,2677107,10107533
9065,3020573,10428178
9066,2748716,10639635
9067,2638513,10334444
9068,2682784,10199585
9069,2672935,10305655
9070,2718609,10074720
9071,2666115,10423002
9072,2762688,10275341
9073,2690009,9940525
9074,2660980,10343551
9075,2663195,10029180
9076,2703694,10169528
9077,2719915,10047886
9078,2829368,10622556
9079,2966742,10346324
9080,2679532,10240479
9081,2651526,10112208
9082,2648847,10472586
9083,2652740,10304945
9084,2695778,10177844
9085,2672315,10184154
9086,2709253,10070035
9087,2638660,10177194
9088,2709608,9985572
9089,2717003,10098457
9090,2651629,10392066
9091,2682226,10312602
9092,2797618,10529372
9093,2698787,10293666
9094,2666696,9963677
9095,2675608,11145750
9096,2701006,10739879
9097,2689628,9978152
9098,2640927,10119873
9099,2828748,9990910
9100,2814823,10329279
9101,2698654,10046353
9102,2648671,10124395
9103,2657579,10462552
9104,2944192,10104262
9105,2670638,10120723
9106,2671201,10076122
9107,2905453,10365694
9108,2711992,10766309
9109,2660257,9993092
9110,2685213,10720152
9111,2663839,10779295
9112,2678323,10617921
9113,2708397,10433952
9114,2691448,10327507
9115,2672266,11385624
9116,2806702,10097439
9117,2706095,10338974
9118,2631360,10439652
9119,2668521,10143403
9120,2808640,10123829
9121,2988873,10320461
9122,2645833,10057317
9123,2658843,10108663
9124,2649732,10031157
9125,2692016,10058366
9126,2847131,10136487
9127,2672117,10170745
9128,2680768,10139836
9129,2700162,10428321
9130,2660604,9894499
9131,2646546,10260338
9132,2652709,10583731
9133,2645984,10146593
9134,2767842,10201940
9135,2760279,10148765
9136,2624330,10231018
9137,2717687,10324902
9138,2633845,11650863
9139,2631953,10144101
9140,2839964,10194673
9141,2714381,11346983
9142,2818924,10374643
9143,2719875,10725986
9144,2721877,13889374
9145,2739243,10251877
9146,2660751,10283901
9147,2681870,10490901
9148,2700252,10321153
9149,2698031,10508156
9150,2723754,9956636
9151,2677718,9814650
9152,2680692,9823716
9153,2805257,10018110
9154,2624480,10078255
9155,2630936,10558079
9156,2861255,10211123
9157,2798384,10403980
9158,2751442,10111600
9159,2684256,10117656
9160,2631699,10658148
9161,2641545,9968166
9162,2642070,9813463
9163,2672297,9887236
9164,2719486,9710143
9165,2657368,9913283
9166,2694918,9964275
9167,2716670,10059633
9168,2626982,9970212
9169,2649056,9828181
9170,2852362,10214375
9171,2647628,10100360
9172,2686669,9949067
9173,2680248,10006039
9174,2671808,10066310
9175,2647787,10005720
9176,2616533,9912084
9177,2727196,10432074
9178,2680864,10106311
9179,2620135,10369377
9180,2695984,10163494
9181,2712842,9780829
9182,2701128,10737498
9183,2668576,16736895
9184,5639242,19742364
9185,2843560,10484649
9186,3183169,10661962
9187,2677571,10141333
9188,2631555,10410629
9189,2656186,10675782
9190,2707312,10876150
9191,2657195,10798470
9192,2737583,10194759
9193,3243356,10898411
9194,3600150,10388740
9195,2698886,10242201
9196,2698390,10120524
9197,2713209,10094425
9198,2669933,10101955
9199,2655998,10099121
9200,2710860,10148656
9201,2640175,10118760
9202,2619097,10475870
9203,2690716,9892111
9204,2672407,10176066
9205,2691533,10422133
9206,3607084,10186016
9207,2634235,11474862
9208,2829661,11211286
9209,2719205,10132802
9210,2898022,10289881
9211,2651191,14054838
9212,2684962,10180574
9213,2639195,10724913
9214,2685281,10919102
9215,2639617,9985098
9216,2771464,10036158
9217,2646190,9914876
9218,2677142,10542927
9219,2644875,10129644
9220,2693313,9897747
9221,3114770,10566581
9222,2628881,10053654
9223,2758683,10227783
9224,2664347,10036763
9225,2673263,10042430
9226,2875133,10132785
9227,2616642,10368337
9228,2700647,10012902
9229,2736348,10802128
9230,2636281,10180192
9231,2713548,10154201
9232,2635917,10213258
9233,2678106,10615775
9234,2669924,10697897
9235,2748474,11227385
9236,2689465,10332081
9237,2849690,10959006
9238,2773897,10524991
9239,2685125,10865288
9240,2719907,10731204
9241,2844681,10542858
9242,2846063,10970346
9243,2772149,11093400
9244,2671706,10316583
9245,2639590,10822059
9246,2745173,10594768
9247,2687500,10291337
9248,2645698,10101098
9249,2647804,10181101
9250,2617071,12528242
9251,2666144,10248488
9252,2684050,10044911
9253,2675810,11107467
9254,2739994,9922450
9255,2750341,10258321
9256,2642982,10016684
9257,2690329,10248079
9258,2658923,10812992
9259,2886033,10294127
9260,2876341,10698217
9261,2655495,10859137
9262,2696915,10350873
9263,2678926,10478963
9264,2678687,10430535
9265,3131814,10469310
9266,2726984,10541282
9267,2664170,10245594
9268,2674470,10442746
9269,2687529,11247458
9270,2878658,10292110
9271,3172746,10706695
9272,2661349,10310794
9273,2621229,10316166
9274,2720752,10818432
9275,2699839,10933724
9276,2650279,10670674
9277,2788412,10667713
9278,2692137,10730116
9279,2704001,11103399
9280,2695231,10603445
9281,2656657,10480660
9282,3646463,10074850
9283,2671475,10370713
9284,2760008,10298158
9285,2680879,10328571
9286,2705358,10359651
9287,2961188,10202306
9288,2679449,10457396
9289,2770879,12278084
9290,2701816,10710131
9291,2696603,10317723
9292,2770030,11220025
9293,2729820,10069428
9294,2782923,10062191
9295,2703715,10792263
9296,2674528,10637199
9297,2742992,10186306
9298,2719963,10172119
9299,2703966,10360531
9300,2701568,10637542
9301,2694505,10408960
9302,2707122,10096015
9303,2929567,10621332
9304,2772801,10308133
9305,2685668,10404757
9306,2738507,10214374
9307,2743855,10337545
9308,2723987,10286930
9309,2752969,10191282
9310,2676622,10375781
9311,2687676,10174388
9312,2693263,9966580
9313,2751980,10286631
9314,2691098,10558807
9315,2693585,10659665
9316,2683295,10654780
9317,2716117,1448996086
9318,2727155,10165281
9319,2707711,10646289
9320,2732466,10221124
9321,2674703,10864853
9322,2681560,13617425
9323,2703026,10401719
9324,2688223,10216065
9325,2674111,10195742
9326,2882144,10440005
9327,2718428,10469108
9328,2667806,10314020
9329,2683903,10437387
9330,2665856,10402601
9331,2680810,10273998
9332,2755486,10540489
9333,2756182,10263599
9334,3019342,10201420
9335,2848721,10253649
9336,2696044,10458126
9337,2701683,10258934
9338,2732403,10054018
9339,2736191,10162753
9340,2696260,10493122
9341,2713057,10506342
9342,2890106,10346970
9343,2728750,10082740
9344,2969630,10524068
9345,2907973,10594355
9346,2746462,10234083
9347,2658800,10045529
9348,2779177,9994607
9349,2683457,10098987
9350,2738709,10205593
9351,2652200,11032324
9352,2714119,10129838
9353,2928716,10167935
9354,2701261,10228519
9355,2822929,9995215
9356,2660399,10957419
9357,2733604,10211976
9358,2872485,10095722
9359,2654520,10262413
9360,2760039,10217345
9361,2908504,10312237
9362,2754116,10262816
9363,2691375,10015728
9364,2745677,9964596
9365,2717604,10181790
9366,2663085,10163101
9367,2766828,10146086
9368,2673245,9919296
9369,2744912,10172251
9370,2672269,10445595
9371,2708284,10044380
9372,2755690,10244207
9373,2672563,9864841
9374,2807204,9937647
9375,2731505,10408458
9376,2673236,10126258
9377,2715740,10287358
9378,2747793,10267728
9379,2668345,9867399
9380,2755511,10095032
9381,2681592,10583575
9382,2865631,10346716
9383,2722076,10545961
9384,2718577,10390399
9385,2831676,10023858
9386,2807650,10089717
9387,2740648,9984247
9388,2719343,10120703
9389,2717251,10178622
9390,2702844,10183345
9391,2675361,10578026
9392,2735074,10090646
9393,2927365,10139570
9394,2777685,10211446
9395,2683889,10082861
9396,2795070,10353603
9397,2739489,10279805
9398,2663206,10140416
9399,2786741,9979356
9400,2660487,10441896
9401,2759474,10135293
9402,2756144,10096194
9403,2725264,10052705
9404,2675085,10155150
9405,2716312,10104336
9406,2763947,10127513
9407,2694180,10038969
9408,2712009,10487706
9409,2725614,10188693
9410,2722945,10268735
9411,2697284,10195175
9412,2675516,10042635
9413,2776791,10187382
9414,2698671,10245962
9415,2696791,10349542
9416,2802597,10034227
9417,2718005,10127973
9418,2827119,10107161
9419,2709526,10502613
9420,2689217,10328325
9421,2697785,10539486
9422,2816742,10414853
9423,2658273,10135998
9424,2832685,10105605
9425,2846913,10650559
9426,2679108,10262090
9427,2720794,10190153
9428,2706364,10149395
9429,2787545,10467226
9430,4298558,10210588
9431,2694025,10303153
9432,2746423,10179904
9433,2655524,10249439
9434,2685939,10441944
9435,2736787,10971706
9436,2698261,10287702
9437,2804847,10171978
9438,2774989,9956054
9439,2701167,10841200
9440,2670324,10549576
9441,2667955,10185650
9442,2777920,10731738
9443,2702467,10470884
9444,2700461,10165671
9445,2978648,10299676
9446,2667241,10150483
9447,2853572,10157921
9448,2748449,10258009
9449,2657981,10002729
9450,2712508,10410955
9451,2722401,10048860
9452,2729234,10084375
9453,2701176,10481975
9454,2708741,10414795
9455,2747710,10281379
9456,2682547,10274771
9457,2697436,10164072
9458,2755047,10168646
9459,2672471,10275841
9460,2678681,10111016
9461,2635372,10199882
9462,2773116,10111454
9463,2685976,10444755
9464,2811444,10116854
9465,2692854,10079017
9466,2726032,10540262
9467,2680706,10099244
9468,2672249,10236648
9469,2727482,10207038
9470,2671266,10056655
9471,2749083,10259473
9472,2704143,10318885
9473,2649196,11498426
9474,2723411,10450990
9475,2736308,10172610
9476,2757558,10060837
9477,2657663,10258576
9478,2720163,11070166
9479,2683361,10516894
9480,2659500,10024504
9481,2701263,10009687
9482,2749171,10114983
9483,2666272,9883045
9484,2782105,11516124
9485,2733465,10187388
9486,2711348,10207280
9487,2670793,10199187
9488,2715511,10390519
9489,2699800,10025682
9490,2859807,10124547
9491,2755135,10176117
9492,2750287,10205031
9493,2702215,10167830
9494,2672766,10421765
9495,2701665,10277892
9496,2701870,10161470
9497,2705184,10277192
9498,2746928,10059518
9499,2708726,10274899
9500,2715461,10285311
9501,2666935,10300811
9502,2656702,10069970
9503,2822171,10316013
9504,2723756,10274579
9505,2766418,10139449
9506,2715956,10411112
9507,2732594,10353040
9508,2716309,11156216
9509,2685718,10807675
9510,2848955,10513894
9511,2719966,10583426
9512,2880746,10355430
9513,2691244,10722773
9514,2737263,10517328
9515,2757042,10455248
9516,2708549,10856308
9517,2726530,10500046
9518,2751554,10969608
9519,2712711,10581634
9520,2740229,10744781
9521,2657293,10870255
9522,2689035,10436283
9523,2881222,10445347
9524,2732479,10791972
9525,2769617,10346584
9526,2734295,10327835
9527,3249908,10459210
9528,2674201,11880453
9529,2882839,11510924
9530,2708660,11012114
9531,3839299,11140047
9532,3673739,10886130
9533,3724444,10668312
9534,2713931,12066189
9535,3702014,10623290
9536,2710103,10721193
9537,2676218,11207739
9538,2768796,10996005
9539,2694469,11958270
9540,2667383,10470760
9541,2728730,10475898
9542,2714765,10168617
9543,2670102,10245556
9544,2693429,10423053
9545,2731794,10482691
9546,2750882,10184374
9547,2700775,10162030
9548,2679465,10308508
9549,2719127,10379710
9550,2677362,10069761
9551,2698266,10213199
9552,2831278,10656365
9553,2673271,11087639
9554,2751340,10491011
9555,2691752,10432906
9556,2744653,10339523
9557,2805951,10533484
9558,2662715,10346792
9559,2767534,10583785
9560,2726921,10762558
9561,2864886,11260430
9562,2888182,10329051
9563,2633621,10668603
9564,2693886,10112786
9565,2706456,10523761
9566,2743673,10057809
9567,3055284,10320649
9568,2703243,10635472
9569,2729104,10614760
9570,2704094,10383054
9571,2717348,10379833
9572,2680874,10515364
9573,2739121,10245933
9574,2695641,10694568
9575,2734213,10277871
9576,2719688,10451291
9577,2701825,10277057
9578,2656789,10665108
9579,2716823,10348929
9580,2657318,10172701
9581,2830667,10298045
9582,2786081,10248965
9583,2694135,10387516
9584,2694936,10328788
9585,2751715,10454916
9586,2682779,10161898
9587,2721119,10203992
9588,2743487,10560774
9589,2757826,10540584
9590,2713110,10521540
9591,2741046,10424474
9592,2848635,10630137
9593,2695247,10436977
9594,2705873,10285838
9595,2718022,10247270
9596,2727477,10209406
9597,2697000,10225080
9598,2685758,10244374
9599,2709981,10533096
9600,2694004,10296954
9601,2742154,10011905
9602,2900778,10427768
9603,2694484,10357987
9604,2686641,10305707
9605,2693786,10210668
9606,2745838,10215731
9607,2721834,10189132
9608,2707949,10288147
9609,2692406,10158006
9610,2713806,10360667
9611,2771899,10104438
9612,2767261,10248642
9613,2783959,10910552
9614,2789855,10065575
9615,2695809,10826305
9616,2706354,10367495
9617,2668197,10191790
9618,2730173,10778003
9619,2668550,10470874
9620,3225031,10368411
9621,2798477,10215569
9622,2696659,10220110
9623,2733170,10208518
9624,2728631,10358991
9625,2686819,10657341
9626,2706163,11153897
9627,2795069,10230262
9628,3040487,11337311
9629,2711378,10284812
9630,2711718,10210315
9631,2731611,11995351
9632,2781952,10323382
9633,2873909,10190205
9634,2692138,10269544
9635,2683767,10204025
9636,2738573,10312937
9637,2673739,10247991
9638,2658235,10135260
9639,2736283,10405810
9640,2684318,11793052
9641,2688944,10391538
9642,2691454,10230643
9643,2759115,10082701
9644,2683680,10287743
9645,2724913,10362550
9646,2707672,10606901
9647,2679985,10457600
9648,2775297,10119296
9649,2795459,10391399
9650,2650736,10322811
9651,2675887,10369947
9652,2739049,10644889
9653,2741280,10102980
9654,2757993,10641985
9655,2752500,10663066
9656,4480769,12895253
9657,2731543,10264239
9658,2730998,10463597
9659,2729437,10098376
9660,2866056,10285133
9661,2704633,10395193
9662,2719756,10260236
9663,2750394,10493120
9664,2690564,10208578
9665,2770449,10176488
9666,2679055,10274306
9667,2636405,10171375
9668,2708457,11623306
9669,2771507,10477322
9670,2815533,10438638
9671,2737155,10301879
9672,2705422,10454639
9673,2736324,10598927
9674,2688441,10356217
9675,2693026,10117152
9676,2700987,10361437
9677,2697093,10760838
9678,2692741,10679200
9679,2716642,10177091
9680,2756342,10148704
9681,2674003,10258236
9682,2719738,10176074
9683,2686567,10277836
9684,2698705,10276670
9685,2772134,10207682
9686,2736425,10307125
9687,2665296,10644138
9688,2704294,11048513
9689,2829323,10484348
9690,2700613,10327573
9691,2729388,10446747
9692,2744033,10201857
9693,2694454,10129436
9694,2715253,10217835
9695,2683639,10056212
9696,2666393,10122090
9697,2683004,10097554
9698,2743595,11545228
9699,2751040,10197642
9700,2723042,10246379
9701,2689916,10106225
9702,2737881,10200478
9703,2706070,10121932
9704,2693856,10332516
9705,2777706,10279183
9706,2742112,10503022
9707,2728651,10693137
9708,3293021,12134603
9709,2734039,10264338
9710,2676419,10074740
9711,2817844,10163942
9712,2726844,10404301
9713,2686647,10334031
9714,2757754,10103037
9715,2690073,10177273
9716,2696994,10156923
9717,2734544,10267677
9718,2688030,10056866
9719,2675448,11232815
9720,2636979,10183983
9721,2714069,10054405
9722,2718666,10204183
9723,2722881,10350592
9724,2763011,10229787
9725,2715144,11241483
9726,2709170,10443115
9727,2757858,10174830
9728,2677910,10373284
9729,2732806,10232533
9730,2732486,10347078
9731,2697956,11339852
9732,2727801,10497577
9733,2734642,10089811
9734,2672490,10001205
9735,2657740,10214905
9736,2704498,10373931
9737,2712824,10274136
9738,2709750,10264488
9739,2662422,10535092
9740,2755627,10209905
9741,2717365,10402799
9742,2744427,10200864
9743,2729916,10276512
9744,2702866,10710858
9745,2636843,11366107
9746,2670187,13659150
9747,2682115,11637471
9748,2694420,10183972
9749,2703497,10174998
9750,2624688,10296405
9751,2737098,10148146
9752,2811272,9987977
9753,2697664,10765268
9754,2702334,10668261
9755,2730451,10925306
9756,2683527,10340738
9757,2717865,10554859
9758,2764993,10385890
9759,2681200,10540509
9760,2680748,10772345
9761,2987047,10398831
9762,2747885,10762203
9763,2664679,10481897
9764,2750840,10359779
9765,2735935,10212423
9766,2777956,10448919
9767,2743666,10493712
9768,2655540,10252962
9769,2737566,10462149
9770,2717271,10378037
9771,2675173,10415483
9772,2759841,10312213
9773,2883052,10567822
9774,2746622,10909155
9775,2710385,10367050
9776,2738312,10289414
9777,2652613,10333096
9778,2736801,10660807
9779,2684143,10119471
9780,2713080,9981195
9781,2711620,10126858
9782,2682813,10115532
9783,2729805,10480618
9784,2707875,11330533
9785,2692296,10106493
9786,2778016,10040828
9787,2678123,10101507
9788,2681243,9975629
9789,2653379,10045038
9790,2791691,10248536
9791,2685365,10429031
9792,2641030,9917870
9793,2726063,10264626
9794,2696001,10208365
9795,2702481,10266890
9796,2651699,10215214
9797,2712151,10343906
9798,2740000,10138703
9799,2727269,10022925
9800,2718328,10082329
9801,2727342,10422752
9802,2703618,11220446
9803,2687343,10094277
9804,2642671,10549649
9805,2719848,10300546
9806,2747678,9996514
9807,2700669,10030696
9808,2692594,9963636
9809,2721343,11161310
9810,2756815,10196760
9811,2721140,9985144
9812,2691276,9999900
9813,2774529,10054652
9814,2706702,10059986
9815,2677904,10209862
9816,2741319,10100663
9817,2681727,10282358
9818,2655161,10171474
9819,2734784,10267395
9820,2706851,10064390
9821,2733809,10326869
9822,2791608,10529939
9823,2727479,10162267
9824,2738839,10394067
9825,2644485,10085909
9826,2854951,10350938
9827,2774613,10177011
9828,2700803,10065062
9829,2727703,10136863
9830,2728550,10491642
9831,2687310,10218493
9832,2684989,10141365
9833,2692049,10135755
9834,2718278,10184138
9835,2690472,10149066
9836,2694516,10997748
