Iteration,Payee1_ns,Bank1_ns,Payee2_ns,Bank2_ns,Payee3_ns
8117,1946481,8171045,660964,678169,490723
8118,2058796,8369223,642931,625340,483260
8119,1961568,8147982,648860,642165,462894
8120,1971303,8755477,716354,690073,475788
8121,1941548,8428228,881023,661146,485897
8122,1923216,8440566,651158,635315,459759
8123,1935955,8308771,663717,641310,460321
8124,1957610,8220453,682613,681288,471033
8125,1961001,8238896,666257,655313,474043
8126,1961439,8720281,670194,652362,463455
8127,1946209,8523571,658517,656190,460045
8128,1960609,8318533,649503,660787,480370
8129,1953304,8227879,669445,648419,464994
8130,1953125,8139272,652300,650147,471551
8131,1998584,8274009,652965,659847,476133
8132,1905378,8206846,648807,639552,500896
8133,1980137,8160617,717746,668280,455394
8134,1969195,8484355,687226,666028,468182
8135,1937472,8525166,670837,660075,451821
8136,1968664,8330964,649220,647759,464455
8137,1905301,8745670,654893,639409,464346
8138,1971627,8670758,668493,647654,487103
8139,1966572,8235233,691147,674527,453482
8140,2002320,8852332,652045,665685,464957
8141,1947624,8367417,639442,650834,476967
8142,1989080,8203281,651308,649712,465703
8143,1937851,8074473,662840,666173,477391
8144,1958488,8023901,644270,647235,471341
8145,1909351,7989781,632585,644935,466804
8146,1936704,7879520,634632,645274,463971
8147,1925781,7961659,646421,666863,468567
8148,1889087,7952345,652359,658139,469563
8149,1952165,8110563,664546,702089,459410
8150,1951956,8177516,634796,647765,476150
8151,1943958,8098749,640543,645404,465024
8152,1931045,8386061,647257,721847,470200
8153,1934947,8165169,631820,626949,461205
8154,1921625,7845642,713728,660275,472789
8155,1930274,8003048,676459,653791,452401
8156,1949225,7989024,633804,643941,463726
8157,1957152,8550202,662598,658018,463032
8158,1917156,7984404,638482,688029,455182
8159,1958266,7887523,715532,650277,465413
8160,1970798,7897637,652665,661540,463068
8161,1961702,7915671,636698,654839,455290
8162,1923890,7867658,644987,665221,474734
8163,1960582,8028480,638503,666697,471336
8164,1953672,7840877,651135,658248,457165
8165,1977859,8069500,649337,660833,460301
8166,1969988,7915651,732835,672925,452089
8167,1918239,8196818,634640,638475,493232
8168,1951214,8091088,675138,640674,451453
8169,2207657,12655159,684664,638751,461277
8170,1897236,7819400,654299,646971,543510
8171,1915774,7861445,635971,631255,455962
8172,1928141,7912825,666318,669918,477142
8173,1916589,7885167,639904,646556,462905
8174,1945932,7757099,811307,655897,450692
8175,1954207,7918989,667666,660756,472095
8176,1971394,8050263,640670,662682,464203
8177,1931810,7760788,662839,652868,464098
8178,1921638,8266765,643240,638195,480690
8179,1935480,8865604,700622,652154,458594
8180,1971913,7908014,639334,662560,461256
8181,1924080,7814614,668244,631982,459181
8182,1967548,8129382,658981,662635,468266
8183,1922827,8034793,653017,662219,463372
8184,1945418,7796108,648027,653336,470230
8185,1915542,7886422,636745,644795,463197
8186,1956224,7766907,642139,715151,488972
8187,1973751,7850309,653756,651328,476019
8188,1903556,8127159,630522,634929,461030
8189,1948025,7911539,653672,657524,464039
8190,2096226,8117022,636072,656539,462642
8191,1930439,8367557,646203,644428,463702
8192,1968582,7912294,697595,667165,450715
8193,1923037,8041044,639564,694262,467955
8194,1934806,7950258,644907,645564,470391
8195,2012886,7870395,636890,653175,463340
8196,1930611,7864072,662026,665822,464223
8197,1957173,8114716,654888,662680,479511
8198,1982997,7843687,671019,776184,505376
8199,1982089,8205533,671792,673404,472630
8200,1959972,8016168,636606,652962,462338
8201,1900681,7885579,655480,669095,471241
8202,1991413,7983248,671600,669573,450574
8203,1950006,7806427,637194,702784,469181
8204,1959066,8120898,649988,645399,469605
8205,1942367,8070014,744596,646926,456576
8206,1966154,8134552,645191,640517,464302
8207,1909652,7943773,643749,678601,470973
8208,1950964,8345001,651479,690625,462127
8209,2055487,7901187,679696,666613,466874
8210,1941811,7822794,644327,653135,459079
8211,1944053,7866500,629502,638153,469393
8212,1961440,8070509,643805,647956,460858
8213,1942859,7876553,651630,662160,464296
8214,1909854,7926881,638000,642863,457152
8215,1949967,8492185,654690,652420,461740
8216,1913478,7945300,653702,661407,462561
8217,1896648,7796347,632379,635998,488747
8218,1933160,8620884,644698,636803,459780
8219,1907471,7855291,643428,652208,470968
8220,2043126,7777105,652569,637362,469810
8221,1977238,7894674,702544,677263,447641
8222,1979133,7863724,664838,754848,457826
8223,1949778,7908355,640731,653610,477221
8224,1931834,7858863,644368,660535,470211
8225,1957753,7946584,647959,650111,465952
8226,1928495,7950924,679662,652764,476033
8227,1966549,7968065,654079,636540,457455
8228,1940615,8020988,664091,669636,458528
8229,1952645,8056723,629447,634773,459734
8230,1901322,8213056,630473,632500,464397
8231,1891445,8149651,660252,650541,464849
8232,1960434,7880148,635155,657332,497010
8233,2031205,7933258,655586,661973,465949
8234,1925580,8044313,652051,646972,464134
8235,1957282,8936399,668909,658902,446886
8236,1935775,8054589,643929,642549,462376
8237,1913559,7814434,645566,657846,496349
8238,1995695,7890576,661395,643599,465959
8239,1901076,7865637,641992,636316,461384
8240,1912287,7937846,658573,662069,459575
8241,1915372,8217272,642567,645670,463963
8242,1909673,8431419,639695,640977,456134
8243,2005799,8116835,647919,694877,467494
8244,1924684,7892517,639978,649628,460741
8245,1921297,7796197,659350,653632,465523
8246,1951686,7896395,644101,653269,463315
8247,1931469,7947982,636785,648010,460604
8248,1921107,7883489,635268,640503,470239
8249,1951858,7810017,666308,671101,478228
8250,1946192,7825780,663554,640011,459583
8251,1896448,7931584,637703,638800,461587
8252,1916207,8598705,661714,649739,472155
8253,1919170,8899098,639257,628041,464010
8254,1914476,7816294,635056,635916,461889
8255,1918809,7884282,652774,645163,464168
8256,1967567,7948078,629538,635843,459630
8257,1910617,7899204,632270,638296,465633
8258,1915435,7844784,640084,645690,473550
8259,1923402,7963153,651620,702068,454676
8260,1935377,7917234,637850,646128,467235
8261,1924986,11527885,637067,660457,468942
8262,1951571,7919355,630606,641097,462329
8263,1929342,7981642,638422,639622,469221
8264,1943188,8961491,646742,646913,474460
8265,1949762,7844441,702958,647652,468809
8266,1915968,7798532,653752,656312,475569
8267,1967849,8976981,634543,645605,465242
8268,1947788,8019713,646724,680113,478934
8269,1948223,7813898,647827,655137,459963
8270,1946524,7846107,652624,689805,454866
8271,1947547,7974685,636183,638764,468952
8272,1903973,8164852,637355,645459,466653
8273,1942555,8348822,652261,665823,475635
8274,1920602,9015896,646322,667723,448839
8275,1926005,8025346,673431,696224,450775
8276,1917120,8017094,641638,664792,468923
8277,1962302,7891182,624888,640747,462581
8278,1958244,9019737,666486,658873,454039
8279,1974888,8184840,663688,663043,462498
8280,1937449,7810970,644675,646863,484666
8281,1960692,8100831,652495,646857,469552
8282,1955196,7993981,651884,654743,467054
8283,2001362,7882958,652450,641913,465482
8284,1920661,7962696,644572,635097,459459
8285,1900134,7843047,634980,632016,466519
8286,1954298,7749847,652292,671971,484243
8287,1914861,7874499,655464,634442,462387
8288,1902924,8523164,667308,649850,462806
8289,1901839,9151709,634383,650136,466988
8290,1926134,8560802,648863,656412,464957
8291,1923754,7911645,657923,644096,470494
8292,1914808,7937267,637453,660557,481145
8293,1908769,7971466,647494,642590,466285
8294,1923189,8078292,643787,650641,468946
8295,1966671,8035239,658297,658786,464243
8296,1961533,7772193,637940,646155,475483
8297,1971370,7856049,696149,675573,453791
8298,1956391,8027958,682861,706513,461576
8299,1919124,9699969,665381,657125,467280
8300,1974776,8252122,653038,650907,465706
8301,1980139,8336977,662684,681116,535822
8302,1953047,8183524,679254,653866,470007
8303,1936407,7978426,672059,659857,474890
8304,1944169,7980577,619709,679194,449265
8305,1940081,7887423,636297,635028,466178
8306,1965634,7935662,645570,652054,452949
8307,1960330,7872890,663276,658237,485544
8308,2047276,8585499,660952,643856,448046
8309,1910979,8121519,646732,649583,475712
8310,1992669,11462411,676707,660021,475872
8311,1999471,8056172,695697,677855,457999
8312,1960679,8733549,656128,656776,466683
8313,1959197,7855329,671692,671209,468289
8314,1963031,7808379,629711,637710,460538
8315,1959269,7782000,630643,628224,467876
8316,1925378,7945995,645805,654038,478415
8317,1965813,7956357,718771,669156,452140
8318,1940635,7823378,677226,673796,456190
8319,2023586,8948228,664691,648685,472252
8320,1981585,7866849,626240,647971,466271
8321,1957351,7810932,660775,667713,469189
8322,1931640,7856315,694392,651210,472864
8323,1999404,8766437,658417,663846,459835
8324,1982601,8263372,655197,646222,463173
8325,1921304,7945193,641765,655256,461910
8326,1938732,7994547,636766,632064,457414
8327,1912643,7702773,637946,664247,458778
8328,1917229,7812134,644241,644320,459236
8329,1899351,7914889,633072,642146,466664
8330,1909481,7788500,663256,647122,454404
8331,1917880,7811905,657053,640227,474253
8332,1973929,7821665,649798,664853,460048
8333,1949033,7866816,648875,639979,475442
8334,1927500,8090013,643734,638503,462172
8335,1915473,7946803,654412,670822,460536
8336,1942926,8209051,642281,650599,470322
8337,1901440,7887210,644374,645370,471583
8338,2017200,7897795,634302,646305,459733
8339,1908680,7894874,637750,660548,474832
8340,1955665,9291493,677235,659537,467543
8341,1956187,8952810,642015,652887,470663
8342,1974864,7773065,641393,644119,489691
8343,1915507,8024982,646580,649743,472280
8344,1927027,8129442,643849,697801,458720
8345,1949949,7856349,648715,651441,459635
8346,1940132,7946356,663506,645770,462310
8347,1898367,7866552,637468,652214,461196
8348,2681226,9074865,647704,657297,467696
8349,1942249,7951770,645082,685372,472636
8350,1959560,7834365,654857,663619,465059
8351,1908419,7980016,645144,630004,472075
8352,1917405,8049034,646481,649007,474822
8353,3143590,8892194,664285,672378,472117
8354,2200600,8104775,668864,632480,482376
8355,1949171,7933397,690791,691129,486899
8356,1959488,7990252,646856,649937,474290
8357,1963295,8045701,672260,677169,457606
8358,1901263,7811102,656285,664129,467577
8359,2110768,8021860,680516,663916,468960
8360,1935947,9981075,646955,658525,472192
8361,1946396,8993719,651439,653604,461394
8362,1945196,7987316,642325,644195,464232
8363,1960898,7683752,641922,660039,464742
8364,1960086,7907875,651971,636535,460687
8365,1928276,7845787,667153,679206,451516
8366,1916292,7793602,631280,632123,463465
8367,2006709,7871774,639267,638836,472207
8368,1929020,8123908,651015,651638,465069
8369,2050418,8094237,637796,638617,484018
8370,1941730,8074330,663025,655683,470305
8371,1959859,8194071,658189,654224,461563
8372,1927051,7970640,639245,654829,457927
8373,1909705,8096715,654159,636187,466075
8374,2004410,8213968,644926,649963,463717
8375,2013086,8093883,656330,664081,468012
8376,1897451,7988290,646002,644325,463885
8377,1906752,7860001,681391,655911,449118
8378,1905567,8921620,627910,630989,500655
8379,1963620,7806010,637591,656661,452907
8380,1969427,7788267,651701,648832,497391
8381,1990809,8243413,666701,641141,467714
8382,1931296,8221693,705239,645527,461138
8383,2023384,9281235,647155,652610,510568
8384,1954580,8348491,634902,639551,466891
8385,1999579,9371333,652267,648385,491681
8386,1938965,8939928,675694,655552,706434
8387,2873682,21019718,1577397,1022433,465655
8388,2079019,13271116,755319,663647,466320
8389,1983602,8269841,675209,644788,473139
8390,1945775,8272055,662529,659596,464522
8391,1933992,9587883,1512347,774913,451718
8392,1930889,8527568,676929,660530,478160
8393,1929389,8652854,647834,650297,461898
8394,1972988,8258169,665019,725953,528498
8395,1939426,8232089,672087,669282,467341
8396,1919719,8545528,651274,640369,465155
8397,1980590,8466128,670677,662101,467846
8398,1935625,8445404,664897,662033,472550
8399,1905176,8393143,674265,825436,516175
8400,2511750,8628540,660100,652119,466018
8401,1947646,8840541,681133,678988,469297
8402,1962483,8562531,648589,625096,458084
8403,1949616,10701646,665030,643305,468218
8404,1921652,8357234,680883,659501,471393
8405,2318388,8367711,1488181,719132,449999
8406,1915567,8618344,648146,644823,463652
8407,1938844,10001149,666629,644177,465072
8408,2222500,8725000,677143,630684,465288
8409,2040250,8507759,667925,661393,468615
8410,1922810,8700758,662889,652972,468253
8411,1926018,8902634,1497091,757345,458286
8412,1944613,8714128,649514,659111,467842
8413,1954049,8611403,1544840,703394,448543
8414,1956396,8269616,652075,658336,469380
8415,1940389,8280880,649721,642563,477104
8416,1969816,12711744,653616,636330,461684
8417,1905357,8652515,644056,636019,464081
8418,1988963,8873960,667107,676707,459320
8419,1913022,8541676,780773,701796,467046
8420,1984898,8403366,648059,646528,506036
8421,2010719,8351776,655034,649603,471066
8422,1913158,8185443,723175,656866,463732
8423,1978309,8477404,661744,655146,467877
8424,1926431,8151606,674120,681553,474164
8425,2020605,8406658,641398,637490,464048
8426,1946241,8353355,673778,656560,463612
8427,1953574,8502064,657691,754500,492805
8428,1976340,8485462,732944,850247,469752
8429,2010273,8036847,635264,633459,464637
8430,2074098,8426639,644792,648931,470229
8431,1967453,8232709,1497766,715309,466681
8432,1939151,8371908,646446,647453,467961
8433,1908957,8105699,639939,635486,498432
8434,1931417,8397751,658373,657021,460689
8435,1922392,8161150,645790,638655,461095
8436,1992373,8921213,655171,666286,463780
8437,1896489,8127187,646519,689354,458410
8438,1953066,8424220,657692,648650,461971
8439,1969577,8670601,693599,749433,479095
8440,2060222,8328602,659882,648281,465030
8441,2082891,8465699,649381,641082,469051
8442,1978616,7951957,644718,652369,466763
8443,1960651,9409659,641093,647353,461270
8444,1909610,8265606,646559,635547,460914
8445,1892696,8201167,645280,678562,486395
8446,1965163,7929862,639068,648605,469358
8447,1926391,8246959,656375,658149,470054
8448,1941163,8866955,661226,651193,458979
8449,1918454,8357439,653669,642399,460617
8450,1997764,8073081,783164,891091,568524
8451,1995281,7978691,638642,681259,475723
8452,1949906,8102060,636908,643965,459315
8453,1963713,8040869,653640,664810,465861
8454,1923420,7814969,652224,663589,469439
8455,1919017,7995972,663571,643940,459380
8456,1925975,8470817,711260,658768,488152
8457,1907720,8081780,643390,658851,482567
8458,1989695,8381652,650286,650169,477812
8459,1942096,8200781,668672,647791,464717
8460,1938108,8538368,672352,657027,498650
8461,1950805,8539291,667125,709021,507540
8462,2055982,8405210,650001,645549,482097
8463,1962410,8326037,630489,642584,466526
8464,2227896,8364394,660645,701678,454411
8465,1951840,8111632,657085,667761,464922
8466,1951517,8146096,676572,645734,460905
8467,1954261,7874610,651296,657934,464261
8468,1934814,7928338,644520,660959,470260
8469,1937262,8482212,658373,664090,459978
8470,1923530,8174989,652581,651670,465878
8471,1972779,8276832,649212,656127,462366
8472,2000973,7946823,654139,662813,481802
8473,1926755,7894022,639800,665838,471811
8474,1915343,8339268,666319,651821,462126
8475,1937949,7959437,664549,650805,465200
8476,2017356,8091327,665716,686479,475217
8477,1948955,7866802,696907,652854,458964
8478,2064058,8228887,650072,647778,469895
8479,1958932,7958261,663778,664109,470943
8480,2130200,8219178,628275,631132,469853
8481,1986219,8305861,664641,686284,461575
8482,1937446,8137336,649805,638016,457971
8483,2023274,8076074,641872,651467,461686
8484,1965877,9221762,646565,680339,459672
8485,1928048,8050067,646114,642910,462297
8486,1927581,8160212,675834,691267,458455
8487,1929356,7872586,764922,777430,499430
8488,1920851,7956990,646797,639040,461145
8489,1958561,8111750,678127,667109,465583
8490,1989676,8253411,675926,665122,468811
8491,1993344,7902633,654630,666347,574712
