Iteration,Payee1_ns,Bank1_ns
6353,550936,3118555
6354,542893,3125285
6355,547261,3125671
6356,547103,3100295
6357,550893,3052595
6358,547838,3127001
6359,533930,3064948
6360,544846,3043436
6361,535300,3029627
6362,536918,3140816
6363,554035,3039565
6364,535680,3027001
6365,544092,3054527
6366,555872,3089373
6367,540327,3040191
6368,598295,3121812
6369,554328,3068647
6370,557616,3125113
6371,551481,3054505
6372,536661,3051328
6373,531908,3019220
6374,535616,3011673
6375,529925,3050555
6376,560883,3122313
6377,557227,3017757
6378,547883,3069983
6379,554916,3076575
6380,546749,3118423
6381,573697,3084120
6382,534149,3259939
6383,578491,3155864
6384,550185,3042817
6385,528095,3060232
6386,534730,3109986
6387,545713,3059076
6388,549942,3059833
6389,552720,3148863
6390,545096,3325864
6391,578588,3196889
6392,544887,3134366
6393,568625,3116663
6394,536462,3424786
6395,680314,3194454
6396,556040,3101294
6397,546808,3052428
6398,523275,3267517
6399,572374,3113123
6400,533856,3018779
6401,536795,3047189
6402,540382,3037580
6403,536454,3022585
6404,543734,3093346
6405,560905,3026483
6406,540333,3085936
6407,561039,3122590
6408,541355,3039065
6409,539953,3038695
6410,536572,3030103
6411,547101,3065164
6412,536374,3060808
6413,542397,3070995
6414,531552,3084140
6415,578282,3242391
6416,561880,3093855
6417,563857,3078470
6418,556199,3059361
6419,544222,3111467
6420,544777,3059633
6421,545008,3060287
6422,539514,3026353
6423,564944,3085668
6424,557324,3057909
6425,534448,3066734
6426,538375,3066282
6427,540619,3118701
6428,549508,3077783
6429,549467,3053148
6430,545068,3043108
6431,539419,3141727
6432,558546,3087202
6433,556827,3087186
6434,537805,3108669
6435,558811,3126058
6436,555115,3070294
6437,542834,3108258
6438,548560,3117763
6439,558133,3028287
6440,560243,3058664
6441,561644,3070652
6442,547852,3076411
6443,552451,3010107
6444,541694,3046464
6445,560635,3107654
6446,550149,3026325
6447,588165,3063477
6448,548567,3019960
6449,535973,3026405
6450,548487,3088470
6451,541832,3039521
6452,535577,3135860
6453,543843,3070021
6454,547381,3075414
6455,550209,3019531
6456,547435,3074299
6457,543515,3091490
6458,528791,3016366
6459,545881,3094775
6460,544951,3176918
6461,563849,3087967
6462,553930,3157856
6463,565434,3113299
6464,547937,3236783
6465,559857,3107921
6466,538692,3032773
6467,534706,3032942
6468,527585,3038269
6469,535927,3083148
6470,538504,3081823
6471,532424,3075506
6472,530528,3222604
6473,565119,3134535
6474,550355,3112225
6475,541920,3085690
6476,533300,3176573
6477,546543,3035260
6478,538903,3138308
6479,546331,3065899
6480,538070,3025785
6481,541658,3079971
6482,550895,3104371
6483,558110,3075776
6484,538927,3066304
6485,547465,3063115
6486,551252,3075684
6487,542799,3048133
6488,532782,3041688
6489,531595,3015842
6490,551497,3019239
6491,548029,3081490
6492,555321,3117501
6493,554853,3034674
6494,535268,3077191
6495,539127,3029132
6496,540849,3030418
6497,549246,3011722
6498,542932,3088192
6499,537930,3081986
6500,540868,3050586
6501,542098,3063246
6502,544445,3065869
6503,531543,3044727
6504,529874,3008670
6505,547582,3083209
6506,545280,3155354
6507,553736,3081579
6508,542911,3035470
6509,553223,3091781
6510,537895,3097332
6511,543830,3074855
6512,545906,3068928
6513,548054,3045295
6514,534689,3131658
6515,550681,3029403
6516,545566,3013970
6517,548958,3062892
6518,544171,3186265
6519,548046,3049913
6520,524303,2995124
6521,543702,3034837
6522,559162,3523067
6523,557055,3023442
6524,532840,3110695
6525,542344,3062884
6526,533582,3315557
6527,683951,3098827
6528,535730,3048034
6529,539272,3031024
6530,527181,3009124
6531,548791,3145528
6532,555296,3136155
6533,571064,3132472
6534,552911,3097420
6535,544489,3021982
6536,532005,3087991
6537,546516,3066225
6538,544374,3042772
6539,532675,3057556
6540,523791,3039181
6541,537511,3031131
6542,567781,3177911
6543,558179,3098765
6544,540423,3124512
6545,549066,2997451
6546,530360,3061936
6547,580142,3095009
6548,576748,3047345
6549,563083,3061357
6550,570212,3071412
6551,556724,3081707
6552,542564,3035605
6553,545243,3022638
6554,529394,3072085
6555,552650,3051445
6556,543075,3051513
6557,535199,3099829
6558,551825,3066238
6559,549402,3190900
6560,558380,3044343
6561,541558,3088658
6562,537250,3063706
6563,542695,3055212
6564,541618,3086164
6565,528637,3047293
6566,540308,3024219
6567,547159,2994320
6568,525726,2990704
6569,547610,3039491
6570,542643,3001768
6571,531011,2966102
6572,528914,3007378
6573,544816,3100088
6574,536472,3023339
6575,550577,3060444
6576,536118,3022300
6577,535052,3036118
6578,539759,3057896
6579,533701,3018807
6580,521711,2995564
6581,546470,3074956
6582,538543,3076950
6583,540181,3066423
6584,538903,3040601
6585,540564,3114090
6586,552684,3046119
6587,544650,3070312
6588,542416,3040838
6589,543483,3062299
6590,540993,3008163
6591,537874,3021542
6592,544523,3036234
6593,536388,3023536
6594,530727,3114909
6595,534594,3098702
6596,542128,3002135
6597,633246,3129657
6598,541897,2992009
6599,546085,3045205
6600,544086,3064826
6601,548154,3022436
6602,531972,3029788
6603,536389,3055787
6604,537364,3067941
6605,534665,3027008
6606,541514,3031866
6607,521875,3009879
6608,537168,3009171
6609,554996,3019266
6610,523336,3001150
6611,536173,3114862
6612,531284,3021459
6613,528759,3027313
6614,533202,3013795
6615,531991,2984043
6616,519040,2974894
6617,525180,3103265
6618,535794,3012035
6619,538147,3028632
6620,537168,3015869
6621,531357,3036087
6622,539576,3043219
6623,546128,3044095
6624,521001,2999451
6625,540663,3063992
6626,539801,3188687
6627,555874,3018614
6628,538846,3020105
6629,537876,3041664
6630,608601,3341762
6631,587611,3148897
6632,551013,3068327
6633,558342,3026076
6634,538565,3006424
6635,537428,3046291
6636,543278,3011968
6637,538403,3069943
6638,539406,3061366
6639,524399,3057747
6640,528074,3021471
6641,523160,2998827
6642,534108,3001159
6643,537772,3026776
6644,528722,3019058
6645,550399,3029392
6646,544976,3006687
6647,537574,3009622
6648,542295,3048209
6649,543148,2995728
6650,557279,3026572
6651,643596,3011512
6652,536319,3065076
6653,546679,3065355
6654,539698,3029793
6655,552536,3067415
6656,539100,3019410
6657,545698,3040986
6658,548603,3057321
6659,538739,3010344
6660,560175,3051235
6661,527165,3061355
6662,550097,3011889
6663,527370,3032170
6664,535542,3052157
6665,527934,3004208
6666,535921,3024348
6667,536342,3050595
6668,534990,3044312
6669,536722,3057920
6670,548230,3065657
6671,550435,3048739
6672,544840,3012129
6673,540357,3034778
6674,536247,3040073
6675,547567,3040965
6676,534324,3078397
6677,546771,3072429
6678,544143,3055560
6679,536832,3191214
6680,572638,3112688
6681,537966,3051170
6682,555365,3058397
6683,539621,3083673
6684,593110,3157653
6685,640604,3220631
6686,536321,3071058
6687,540862,3044313
6688,544522,2998590
6689,544981,3036565
6690,606323,3062323
6691,544603,3069375
6692,593294,3130952
6693,534375,3005656
6694,546830,3049131
6695,587959,3094936
6696,562026,3093236
6697,548920,3109216
6698,559850,3097395
6699,535605,3007403
6700,546565,3260551
6701,538884,3092757
6702,546358,3074473
6703,553822,3047912
6704,543940,3088624
6705,541926,3056986
6706,618817,3081664
6707,543719,3030679
6708,543859,3110980
6709,553395,3086916
6710,545729,2997487
6711,546117,3099049
6712,549679,3128514
6713,543129,3074610
6714,563357,3042997
6715,521468,3017747
6716,531675,3049787
6717,538031,3056333
6718,539252,3061470
6719,538628,3002249
6720,552238,3040075
6721,547065,3083673
6722,530828,3042970
6723,549165,3013344
6724,546392,2996250
6725,530513,3026815
6726,533106,3086827
6727,550327,3025327
6728,534398,3025718
6729,532985,3056225
6730,550209,3036869
6731,559782,3007686
6732,534346,3021302
6733,537454,3038094
6734,541604,3037152
6735,533980,3045111
6736,537600,3022932
6737,535018,3042554
6738,549125,3038508
6739,542765,3004529
6740,542026,3054321
6741,529723,3037576
6742,571566,3103586
6743,541502,3032324
6744,533811,3017516
6745,541920,3120601
6746,562770,3071205
6747,531524,3045025
6748,549123,3061895
6749,547772,3060060
6750,529754,3107390
6751,540497,3041633
6752,525600,3032977
6753,546502,3019237
6754,527005,3091941
6755,546677,3112697
6756,544329,3025450
6757,546264,3086914
6758,520049,2990989
6759,528936,3065278
6760,541097,2986199
6761,550238,3008063
6762,527092,3022569
6763,531812,3055292
6764,554200,3029339
6765,535130,3017659
6766,546261,3022563
6767,542964,2993308
6768,529207,3016213
6769,539356,3040600
6770,542586,3009650
6771,544661,2985241
6772,526856,3059976
6773,535635,3002013
6774,527195,3029787
6775,669373,3118464
6776,541995,3061278
6777,531622,3039611
6778,543909,3538693
6779,542270,3091712
6780,532981,3040157
6781,575498,3015638
6782,538450,3062700
6783,532236,3080519
6784,529106,2994672
6785,539307,3009536
6786,550996,3041204
6787,532813,3021483
6788,578910,3006686
6789,526042,3069272
6790,525363,3033192
6791,541567,3133007
6792,573660,3018694
6793,544353,3078164
6794,542178,3078780
6795,536633,3139368
6796,568814,2998987
6797,542883,3013550
6798,553656,3014813
6799,547148,3055968
6800,550944,3158238
6801,536800,3058579
6802,532479,3047497
6803,536217,3241977
6804,557681,3104919
6805,552648,3039356
6806,552235,3095092
6807,531064,3039068
6808,541891,3195116
6809,545423,3069262
6810,531374,3025156
6811,523461,3067358
6812,536742,3043615
6813,528604,3008234
6814,534163,3057882
6815,539508,3010283
6816,536108,3022281
6817,541553,3030348
6818,547560,3024570
6819,546038,3036400
6820,535947,2993486
6821,547415,3013010
6822,533976,3023140
6823,543404,3027794
6824,556392,3224441
6825,574365,3065848
6826,545393,3095800
6827,532079,3006515
6828,529654,3041963
6829,530571,2998656
6830,528697,3080705
6831,538196,3033984
6832,529826,2984025
6833,543591,3033824
6834,528742,3066761
6835,541439,3055463
6836,556185,3010678
6837,533157,3006187
6838,532865,3055068
6839,530649,3044304
6840,535123,3045901
6841,541762,3029923
6842,535089,3017265
6843,537390,3074453
6844,533375,2978991
6845,547758,3038241
6846,548675,3080307
6847,542951,3045142
6848,558209,3077460
6849,523763,3005110
6850,547727,3054011
6851,528672,3122561
6852,552803,3015583
6853,524601,3024483
6854,534890,3004166
6855,535705,3039535
6856,528677,3028772
6857,524276,3027212
6858,520780,3075365
6859,534162,3003742
6860,528549,3035231
6861,524755,3169757
6862,555330,3031115
6863,536150,3045957
6864,546204,3078392
6865,529344,3013809
6866,533793,3031452
6867,517815,3041359
6868,525309,2986030
6869,543318,3021513
6870,538327,3071570
6871,537817,3014529
6872,538457,3023495
6873,545599,3022393
6874,535783,3011765
6875,536971,3070380
6876,539242,3061926
6877,543213,3038664
6878,550559,3055047
6879,542002,2999697
6880,532336,2962122
6881,534355,3197242
6882,561215,3098576
6883,550280,3035902
6884,547637,3069840
6885,558447,3093444
6886,544247,3089831
6887,525738,3051570
6888,531892,3060327
6889,546577,3036093
6890,540140,3027425
6891,535820,3035644
6892,529574,3006501
6893,528771,3017990
6894,534506,3010536
6895,533699,3053877
6896,535254,3044881
6897,531679,3060095
6898,536384,2983256
6899,539749,3083035
6900,541605,3035319
6901,540362,3020431
6902,534434,3053983
6903,530910,3038525
6904,537576,3082968
6905,539579,3026346
6906,548551,3045669
6907,651123,3052972
6908,533147,3003139
6909,544080,3015873
6910,528357,3013443
6911,532197,3128703
6912,556108,3017751
6913,548614,3019807
6914,538315,3000875
6915,549387,3076889
6916,533606,3036136
6917,532211,3026938
6918,542516,3026346
6919,544138,3072446
6920,531272,3068070
6921,533558,3018100
6922,534132,3042573
6923,540068,3085434
6924,526839,3035982
6925,527462,3062663
6926,539416,2994338
6927,534349,3040319
6928,524807,3057903
6929,565722,3046546
6930,544635,3060758
6931,546557,3021465
6932,539727,3019622
6933,542201,3033477
6934,532474,3025717
6935,535918,3024198
6936,535192,3223156
6937,701503,3068027
6938,547819,3071298
6939,540619,3063245
6940,539391,3044119
6941,536137,3008527
6942,530007,3014342
6943,540297,3018787
6944,538522,2991784
6945,534072,3107114
6946,555512,3050767
6947,538904,3015125
6948,544059,3063802
6949,567843,3055267
6950,552524,3082564
6951,581155,3035789
6952,529152,3268563
6953,560669,3074896
6954,540182,3130249
6955,526614,3033406
6956,536396,3014380
6957,528280,2998051
6958,544116,2992327
6959,619256,3119949
6960,541899,3047244
6961,538492,3004258
6962,546268,3163423
6963,541368,3016449
6964,529122,3081167
6965,542627,3063076
6966,525466,3013396
6967,547085,3058158
6968,536210,3090995
6969,585968,3032447
6970,533417,3071274
6971,567552,3072370
6972,530890,3046826
6973,528728,3306888
6974,545281,3086786
6975,559630,3046145
6976,533894,3052429
6977,536348,3124186
6978,551381,3167657
6979,540121,3107721
6980,547580,3075682
6981,558011,3172486
6982,548278,3052960
6983,556280,3064496
6984,558798,3068883
6985,536695,3066293
6986,567799,3008574
6987,528943,3009820
6988,530141,3053070
6989,549161,3062170
6990,583824,3130875
6991,557274,3061064
6992,535387,3014962
6993,540681,3020480
6994,742575,3052038
6995,552283,3032413
6996,554890,2997966
6997,537029,3047817
6998,533215,3057376
6999,535792,3039213
7000,538860,3006192
7001,531876,3012837
7002,533993,3133398
7003,546430,3113507
7004,556664,3057403
7005,536242,3097901
7006,549836,3303044
7007,538748,3034745
7008,533622,3068942
7009,544212,3069456
7010,535598,3002437
7011,520175,3007118
7012,536233,3015792
7013,525558,3043730
7014,549866,3171158
7015,537872,3061705
7016,572563,3014726
7017,549286,3056911
7018,544397,3226727
7019,561835,3065717
7020,608998,3062980
7021,555458,3109919
7022,548873,3026826
7023,534494,3056209
7024,540910,3041899
7025,533063,3038844
7026,539296,2980700
7027,534835,3030000
7028,536626,3029449
7029,540787,3031470
7030,541465,3026495
7031,534443,3048164
7032,532396,3006297
7033,529054,3051639
7034,532406,3043272
7035,538192,3017612
7036,531841,3028654
7037,548769,3050297
7038,529369,3029130
7039,535293,2998854
7040,537620,3075288
7041,535629,3071021
7042,540137,3004904
7043,538091,2995703
7044,532720,3005853
7045,536229,3070097
7046,557380,3035201
7047,539966,3056712
7048,545925,3056381
7049,540355,3101928
7050,551659,3077359
7051,554202,3066410
7052,555182,3075496
7053,540706,3017024
7054,534227,3034012
7055,556546,3104668
7056,630103,3046477
7057,540338,3083564
7058,550090,3024358
7059,541816,2972989
7060,680198,3101806
7061,543296,3137641
7062,543118,3023785
7063,538046,3012326
7064,534757,3177393
7065,552459,3070315
7066,554595,3079505
7067,560921,3050478
7068,535517,3157751
7069,549636,3292343
7070,543369,3053842
7071,544223,3037529
7072,529404,3061806
7073,543169,3095732
7074,544027,3126640
7075,546067,3045419
7076,548399,2979532
7077,538167,3112149
7078,568492,3019491
7079,541456,3001551
7080,549762,3061434
7081,559431,3074259
7082,545841,3063935
7083,548279,3050469
7084,531278,3076152
7085,555264,3010425
7086,532821,3126365
7087,547954,2992568
7088,542211,3076867
7089,539823,3010147
7090,536164,3115508
7091,543189,3056378
7092,550346,3078964
7093,540831,3045376
7094,535546,3003349
7095,613651,3060313
7096,543745,3070033
7097,531363,3053077
7098,533604,3003134
7099,549393,3219194
7100,562228,3133421
7101,532744,3044539
7102,554266,3109049
7103,561547,3074032
7104,531684,3332412
7105,558589,3123261
7106,541259,3014430
7107,545769,3031946
7108,540997,3059983
7109,557333,3042562
7110,559914,3108294
7111,545153,3052606
7112,548973,3056559
7113,562988,3068796
7114,551045,3039560
7115,523759,3012802
7116,533982,3081201
7117,552535,3084826
7118,556041,3053346
7119,554637,3023299
7120,543057,3110552
7121,539117,3010697
7122,540143,3043289
7123,543468,3031392
7124,532448,3023337
7125,530921,3071026
7126,541438,3122454
7127,552738,3069217
7128,561217,3137969
7129,562091,3203860
7130,548993,3159346
7131,547812,3070738
7132,529905,3062350
7133,546591,3232228
7134,541984,3100633
7135,527631,3106726
7136,570600,3012974
7137,555080,3144582
7138,535111,3061147
7139,552340,3047528
7140,543014,3035242
7141,549683,3058953
7142,551711,3049131
7143,540067,3061973
7144,547069,3066673
7145,541721,3191067
7146,560591,3114982
7147,535405,3007556
7148,532568,3045464
7149,552208,3034648
7150,665716,3269627
7151,554860,3197042
7152,547122,3378007
7153,658762,3262073
7154,547744,3049625
7155,535170,3090871
7156,522603,2994918
7157,547525,3086659
7158,528443,3067823
7159,551203,3118488
7160,539741,3023930
7161,531304,3041985
7162,536017,3267071
7163,603383,3320825
7164,573043,3092678
7165,561486,3073778
7166,540131,3239318
7167,618279,3381109
7168,608077,3145332
7169,560614,3155942
7170,554785,3038702
7171,538115,3240928
7172,560262,3301294
7173,561518,3259156
7174,550412,3092904
7175,541926,3142934
7176,556402,3068505
7177,594780,3106809
7178,553803,3064694
7179,546918,3078168
7180,539880,3046983
7181,550214,3060011
7182,575934,3489500
7183,557638,3030682
7184,535513,3041588
7185,544323,3503157
7186,558596,3027982
7187,536171,3511670
7188,590420,3130082
7189,579908,3448032
7190,577069,3194035
7191,535914,3192602
7192,556623,3132853
7193,551875,3100637
7194,552581,3057752
7195,536637,3019869
7196,527539,3078260
7197,544467,3160578
7198,537791,3275227
7199,544984,3070887
7200,534261,3034751
7201,574651,3034039
7202,542175,3038549
7203,535601,3091456
7204,547352,3086005
7205,533335,3074795
